플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
평택기지본부,저장부문 19탱크,000000000034010768,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010769,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010770,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010771,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010772,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010773,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010774,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010775,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010776,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010777,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010778,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010779,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010780,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010782,,,,78168,,C
평택기지본부,저장부문 19탱크,000000000034010783,,,,78168,,C
평택기지본부,2공장 2차펌프,000000000034010784,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010786,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010787,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010788,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010789,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010790,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010791,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010792,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010793,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010794,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010795,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010796,,,,92544,,C
평택기지본부,2공장 2차펌프,000000000034010804,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010811,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010812,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010813,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010814,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010815,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010816,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010817,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010818,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010819,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010820,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010821,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010822,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010823,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010824,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010825,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010826,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010834,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010841,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010842,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010843,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010844,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010845,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010846,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010847,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010848,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010849,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010850,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010851,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010852,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010853,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010854,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010855,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010856,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010864,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010871,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010872,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010873,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010874,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010875,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010876,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010877,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010878,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010879,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010880,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010881,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010882,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010883,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010884,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010885,,,,82992,,C
평택기지본부,2공장 2차펌프,000000000034010886,,,,82992,,C
평택기지본부,2공장 SMV,000000000034010887,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010888,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010889,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010890,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010891,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010892,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010893,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010894,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010895,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010896,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010897,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010898,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010899,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010900,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010901,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010902,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010903,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010904,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010905,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010906,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010907,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010908,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010909,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010910,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010911,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010912,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010913,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010914,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010915,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010916,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010917,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010918,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010919,,,,93984,,C
평택기지본부,2공장 SMV,000000000034010920,,,,93984,,C
평택기지본부,2공장 SMV,000000000034010922,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010923,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010924,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010925,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010926,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010927,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010928,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010929,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010930,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010931,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010932,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010933,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010934,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010935,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010936,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010937,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010939,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010940,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010941,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010942,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010943,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010944,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010945,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010946,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010947,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010948,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010949,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010950,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010951,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010952,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010953,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010954,,,,75024,,C
평택기지본부,2공장 SMV,000000000034010955,,,,93984,,C
평택기지본부,2공장 SMV,000000000034010956,,,,92544,,C
평택기지본부,2공장 SMV,000000000034010957,,,,92544,,C
평택기지본부,공통 연료가스설비,000000000034010958,,,,75024,,C
평택기지본부,공통 연료가스설비,000000000034010959,,,,75024,,C
평택기지본부,공통 연료가스설비,000000000034010960,,,,75024,,C
평택기지본부,공통 연료가스설비,000000000034010961,,,,75024,,C
평택기지본부,공통 연료가스설비,000000000034010962,,,,75024,,C
평택기지본부,공통 연료가스설비,000000000034010963,,,,75024,,C
평택기지본부,공통 연료가스설비,000000000034010964,,,,75024,,C
평택기지본부,공통 연료가스설비,000000000034010965,,,,75024,,C
평택기지본부,공통 연료가스설비,000000000034010966,,,,75024,,C
평택기지본부,2공장 Drain 설비,000000000034010972,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010973,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010974,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010975,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010976,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010977,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010978,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010979,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010980,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010981,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010982,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010983,,,,75072,,C
평택기지본부,2공장 Drain 설비,000000000034010984,,,,75072,,C
평택기지본부,2공장 BOG 압축기,000000000034015742,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015743,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015744,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015745,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015746,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015764,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015765,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015766,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015767,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015768,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015769,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015770,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015771,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015772,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015773,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015774,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015775,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015776,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015777,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015778,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015779,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015780,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015781,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015782,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015783,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015784,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015785,,,,76488,,C
평택기지본부,2공장 SMV,000000000034015786,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015787,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015788,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015789,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015790,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015791,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015792,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015793,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015794,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015795,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015796,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015797,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015798,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015799,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015800,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015801,,,,74304,,C
평택기지본부,2공장 BOG 압축기,000000000034015802,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015803,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015804,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015805,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015806,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015824,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015825,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015826,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015827,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015828,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015829,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015830,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015831,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015832,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015833,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015834,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015835,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015836,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015837,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015838,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015839,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015840,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015841,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015842,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015843,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015844,,,,76488,,C
평택기지본부,2공장 BOG 압축기,000000000034015845,,,,76488,,C
평택기지본부,2공장 SMV,000000000034015847,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015848,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015849,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015850,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015851,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015852,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015853,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015854,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015855,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015856,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015857,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015858,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015859,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015860,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015861,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015862,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015863,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015864,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015865,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015866,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015867,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015868,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015869,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015870,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015871,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015872,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015873,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015874,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015875,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015876,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015877,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015878,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015879,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015880,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015881,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015882,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015883,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015884,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015885,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015886,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015887,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015888,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015889,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015890,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015891,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015892,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015893,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015894,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015895,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015896,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015897,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015898,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015899,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015900,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015901,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015902,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015903,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015904,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015905,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015906,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015907,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015908,,,,74304,,C
평택기지본부,2공장 SMV,000000000034015909,,,,74304,,C
평택기지본부,공통 HP 압축기,000000000034015911,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034015912,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034015913,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034015914,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034015915,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034015916,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034015917,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034015918,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034015919,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034015920,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034015921,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016019,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016020,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016021,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016022,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016023,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016024,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016025,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016026,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016027,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016028,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016029,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016030,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016031,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016032,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016033,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016034,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016035,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016036,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016037,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016038,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016039,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016040,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016041,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016042,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016043,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016044,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016045,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016046,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016047,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016048,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016049,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016050,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016051,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016052,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016053,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016054,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016055,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016056,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016057,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016058,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016059,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016060,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016061,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016062,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016063,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016064,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016065,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016066,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016067,,,,75768,,C
평택기지본부,공통 HP 압축기,000000000034016068,,,,75768,,C
평택기지본부,저장부문 20탱크,000000000034016438,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016439,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016440,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016472,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016473,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016474,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016475,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016476,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016477,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016478,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016479,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016480,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016481,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016482,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016483,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016484,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016485,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016486,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016487,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016488,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016489,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016490,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016491,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016493,,,,74304,,C
평택기지본부,저장부문 20탱크,000000000034016494,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016514,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016515,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016516,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016548,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016549,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016550,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016551,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016552,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016553,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016554,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016555,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016556,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016557,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016558,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016559,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016560,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016561,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016562,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016563,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016564,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016565,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016566,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016567,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016569,,,,74304,,C
평택기지본부,저장부문 21탱크,000000000034016570,,,,74304,,C
평택기지본부,공통 부취설비,000000000034021051,,,,48456,,C
평택기지본부,공통 부취설비,000000000034021052,,,,48456,,C
평택기지본부,1공장 해수가열기,000000000034021605,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021606,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021607,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021608,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021609,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021610,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021611,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021612,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021617,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021618,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021619,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021620,,,,56016,,C
평택기지본부,1공장 해수가열기,000000000034021621,,,,56016,,C
