플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
평택기지본부,2공장 2차펌프,000000000014023549,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023550,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023551,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023552,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023553,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023554,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023555,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023556,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023557,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023558,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023559,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023560,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023561,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023562,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023563,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023564,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023565,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023566,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000014023567,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023581,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023582,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023583,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023584,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023585,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023586,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023587,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023588,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023589,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023590,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023591,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023592,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023593,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023594,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023595,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023596,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023597,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023598,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023599,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023600,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023601,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023602,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023603,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023604,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023605,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023606,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023607,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023608,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023609,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023610,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023611,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023612,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023613,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023614,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023615,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023616,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023617,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023618,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023619,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023620,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023621,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023622,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023623,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023624,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023625,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023626,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023627,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023628,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023629,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023630,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023631,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023632,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023642,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023643,,,,92592,,C
평택기지본부,2공장 SMV,000000000014023644,,,,92592,,C
평택기지본부,저장부문 15탱크,000000000014023748,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023749,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023750,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023751,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023752,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023753,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023754,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023755,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023756,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023757,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023758,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023759,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023760,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023761,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023763,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023764,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023765,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023766,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023767,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023768,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023769,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023770,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023771,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023772,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023773,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023774,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023775,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023776,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023777,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023778,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023779,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023780,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023781,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023783,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023784,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023785,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023786,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023787,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023788,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023789,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023790,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023791,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023792,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023793,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023794,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023795,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023796,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023797,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023798,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023799,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023800,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023801,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023802,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023803,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023804,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023805,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023806,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023807,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023808,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023809,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023810,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023811,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023812,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023813,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023814,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023815,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023816,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023817,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023818,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023819,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023820,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023821,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023822,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023823,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023824,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023825,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023826,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023827,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023828,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023829,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023830,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023831,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023832,,,,84576,,C
평택기지본부,저장부문 15탱크,000000000014023833,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024070,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024071,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024072,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024073,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024074,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024075,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024076,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024077,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024078,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024079,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024080,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024081,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024082,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024083,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024084,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024085,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024086,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024087,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024088,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024089,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024090,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024091,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024092,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024093,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024094,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024095,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024096,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024097,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024098,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024099,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024100,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024101,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024102,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024103,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024104,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024105,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024106,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024107,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024108,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024109,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024110,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024111,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024112,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024113,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024114,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024115,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024116,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024117,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024118,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024119,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024120,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024121,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024122,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024123,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024124,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024125,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024126,,,,84576,,C
평택기지본부,저장부문 16탱크,000000000014024127,,,,84576,,C
