플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22-T,Column_23,Column_24,Column_25,Column_26-T,Column_27,Column_28
평택기지본부,2공장 SMV,000000000014052241,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 SMV,000000000014052242,,,,47352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060273,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060274,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060278,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060279,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060280,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060281,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060282,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060283,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060288,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060289,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060290,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060291,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060292,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 HP 압축기,000000000014060293,,,,32352,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 ORV,000000000014060641,,,,20328,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 ORV,000000000014060652,,,,22176,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000014062644,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000014062649,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000014062650,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000014062651,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000014062653,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000014062735,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000014062736,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000014062739,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 BOG 압축기,000000000014063109,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063136,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063137,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063154,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063155,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063156,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063223,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063255,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063286,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063318,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063349,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063360,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063365,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063366,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063564,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063565,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063566,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063567,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063568,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063569,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063570,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063571,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063572,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063573,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063574,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063575,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063576,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063577,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063578,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063579,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063580,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063581,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063586,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063587,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063588,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063589,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063590,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063591,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063592,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063593,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063594,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063595,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063596,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063597,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063598,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063599,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014063600,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 BOG 압축기,000000000014063607,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 BOG 압축기,000000000014063608,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 BOG 압축기,000000000014063694,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 BOG 압축기,000000000014063695,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063714,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063715,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063716,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063717,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063718,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063719,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063722,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063725,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063728,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063731,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063732,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063733,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063734,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063735,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063736,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063737,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063754,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063755,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063763,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014063764,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063797,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063802,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063803,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063804,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063805,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063808,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063811,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063817,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063818,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063819,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063820,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063821,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063822,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063826,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063831,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063832,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063833,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063834,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063837,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063840,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063846,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063847,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063848,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063849,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063850,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063851,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063884,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063885,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063889,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063890,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063891,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063892,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063895,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063898,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063904,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063905,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063906,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063907,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063908,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063909,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063913,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063918,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063919,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063920,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063921,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063924,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063927,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063933,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063934,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063935,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063936,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063937,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063938,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063942,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063951,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063954,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063957,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063964,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063965,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063966,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063967,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063970,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063973,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063976,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063981,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063982,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063983,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063984,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063985,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063986,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063987,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014063988,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014063995,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014063998,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064001,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064002,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064003,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064004,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064007,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064010,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064011,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064012,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064013,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064014,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064045,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064048,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064051,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064054,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064055,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064056,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064057,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064060,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064061,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064062,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064063,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000014064064,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014064145,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014064146,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014064147,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014064148,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014064149,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014064150,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014064151,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014064152,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014064153,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000014064154,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 BOG 압축기,000000000014064156,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 BOG 압축기,000000000014064157,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064259,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064260,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064261,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064262,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064263,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064264,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064267,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064270,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064271,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064272,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064273,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064274,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064275,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064276,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 재액화설비,000000000014064277,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064295,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064298,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064299,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064301,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064302,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064303,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064304,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064305,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064306,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064307,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064310,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064311,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064313,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064314,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064315,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064316,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064317,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064318,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064320,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064323,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064324,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064326,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064327,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064328,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064329,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064330,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064331,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064332,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064335,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064336,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064338,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064339,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064340,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064341,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064342,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064343,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064345,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064348,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064349,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064351,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064352,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000014064353,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
